algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.002801285,1.7222222222222223,18.625,307,33,8,FiniteSteps123,29,50,8,7,trackA6,201,527,201,8,1,2.982506,MaxSatDddLadderScl,0.000162585,ok,0.002963327,8,8,34,8
0.002051911,2.085714285714286,12.625,126,33,8,FiniteSteps123,30,66,8,5,trackA7,215,438,215,8,1,2.310301,MaxSatDddLadderScl,0.000229123,ok,0.00228042,8,4,52,8
0.047458926,8.772025431425977,19.88888931274414,4862,33,34,FiniteSteps123,31,190,34,51,trackA8,7750,9658,7750,34,1,118.047004,MaxSatDddLadderScl,0.070207592,ok,0.117665801,27,120,34,34
0.020465651,3.3856447688564475,20.049999237060547,2616,33,25,FiniteSteps123,32,167,25,17,trackA9,1747,2783,1747,25,1,26.408907999999997,MaxSatDddLadderScl,0.005791302,ok,0.026256244,20,66,74,25
0.011206461000000001,2.5385826771653544,18.176469802856445,1632,33,17,FiniteSteps123,33,101,17,15,trackA10,882,1612,882,17,1,13.054044000000001,MaxSatDddLadderScl,0.001759147,ok,0.012964876,17,35,47,17
0.059865801999999996,9.161051766639277,20.482759475708008,6144,33,33,FiniteSteps123,34,220,33,75,trackA11,8905,11149,8905,33,2,177.40618899999998,MaxSatDddLadderScl,0.117129645,ok,0.176994882,29,135,49,33
0.06249692199999998,10.543408360128618,21.714284896850586,6393,33,36,FiniteSteps123,35,222,36,83,trackA12,10853,13116,10853,36,2,196.928941,MaxSatDddLadderScl,0.133880777,ok,0.196376987,28,169,14,36
0.008851842,2.573208722741433,17.33333396911621,2022,25,13,FiniteSteps123,36,104,13,8,trackB1,937,1652,937,13,1,10.599494,MaxSatDddLadderScl,0.00161468,ok,0.010465924,18,26,63,13
0.001407648,1.8104575163398693,14.800000190734863,87,25,5,FiniteSteps123,37,58,5,4,trackB2,110,277,110,5,2,1.597827,MaxSatDddLadderScl,0.000165656,ok,0.001572815,5,3,47,5
0.001599659,2.653179190751445,16.799999237060547,136,20,4,FiniteSteps123,38,67,4,10,trackB3,259,459,259,4,1,1.929313,MaxSatDddLadderScl,0.000314342,ok,0.001913501,5,13,50,4
0.01255019,3.627659574468085,15.949999809265137,2246,25,19,FiniteSteps123,39,143,19,23,trackB4,1538,2387,1538,19,1,18.614944,MaxSatDddLadderScl,0.005944418,ok,0.018494002,20,83,39,19
