algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.000336142,1.1151079136690647,13.399999618530273,72,25,6,InfiniteSteps180,19,16,6,2,origB8,1,155,12,16,1,1.377934,SatDddSclTotalizer,0.000999322,ok,1.106862,1.106862,1.327637,1.327637,0.001335173,5,0,12,6,1
0.0031877599999999996,3.598984771573604,13.571428298950195,150,25,35,InfiniteSteps180,20,102,35,10,origB9,28,709,408,102,1,11.407923,SatDddSclTotalizer,0.008121395,ok,9.128516,7.946516000000001,11.299147000000001,11.299147000000001,0.011308846,7,19,76,35,1
0.0028534019999999997,3.531578947368421,11.375,130,25,34,InfiniteSteps180,21,88,34,12,origB10,22,671,397,87,1,9.911304,SatDddSclTotalizer,0.00697275,ok,9.817668,4.7841130000000005,9.817668,8.991135000000002,0.009825856,8,14,67,34,1
0.044257610999999974,9.056603773584905,15.399999618530273,3202,25,425,InfiniteSteps180,22,547,425,117,origB11,1222,7200,3443,546,12,296.72675599999997,SatDddSclTotalizer,0.251704236,ok,295.949947,14.43221,295.949947,226.28936299999998,0.295961559,25,282,244,425,1
0.004544299999999999,2.1452991452991452,16.214284896850586,970,25,6,InfiniteSteps180,23,116,6,10,origB12,33,1004,412,115,1,13.842836,SatDddSclTotalizer,0.009182694,ok,13.717382,2.7125980000000003,13.717382,4.03021,0.013726712,14,21,90,6,1
0.079725141,9.84875301689461,20.931034088134766,5915,33,60,InfiniteSteps180,24,420,60,44,trackA1,740,12242,8515,419,2,362.72895900000003,SatDddSclTotalizer,0.281978051,ok,361.692624,30.429011,361.692624,156.08712,0.361702972,29,272,140,60,1
0.04767588599999997,8.393846153846154,19.0,3735,33,48,InfiniteSteps180,25,347,48,37,trackA2,520,8184,5504,346,1,276.22795,SatDddSclTotalizer,0.227911834,ok,275.57700800000003,23.24608,275.57700800000003,244.549383,0.275587499,25,189,150,48,1
0.029931624000000004,7.049180327868853,22.375,2061,33,18,InfiniteSteps180,26,426,18,28,trackA3,245,5160,3603,425,1,137.47084900000002,SatDddSclTotalizer,0.107172787,ok,137.094772,9.434141,137.094772,123.05258199999999,0.137104135,16,133,287,18,1
0.009410169,3.552536231884058,19.214284896850586,1175,33,18,InfiniteSteps180,27,185,18,14,trackA4,75,1961,1126,185,1,31.924482999999995,SatDddSclTotalizer,0.022357773,ok,31.390414,3.520583,31.75894,31.75894,0.031767619,14,44,135,18,1
0.009071543000000005,3.4472573839662446,19.25,876,33,19,InfiniteSteps180,28,242,19,15,trackA5,59,1634,950,241,2,36.276115,SatDddSclTotalizer,0.027076331,ok,36.13881,6.093501000000001,36.13881,32.540673,0.036147614,12,41,193,19,1
