algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
8.117974398000001,3.852355072463768,19.214284896850586,4877,33,30720,Continuous,,,10,82,30720,27,origA8,582,4253,2125,82,1,10917.035927,SatDddSclTotalizer,2.728381711,ok,10.846355455,28,67,0,30720
0.06068060199999999,2.1265206812652067,20.049999237060547,2616,33,8143,Continuous,,,11,71,8143,12,origA9,108,1748,732,71,1,98.801837,SatDddSclTotalizer,0.0342516,ok,0.094931551,20,40,18,8143
0.125179149,2.373228346456693,18.176469802856445,1632,33,5738,Continuous,,,12,80,5738,10,origA10,67,1507,718,80,1,270.142792,SatDddSclTotalizer,0.134902868,ok,0.260081462,17,33,36,5738
0.8075204789999999,2.1024590163934427,19.83333396911621,6162,33,7629,Continuous,,,13,104,7629,15,origA11,156,2565,1020,104,1,1042.716715,SatDddSclTotalizer,0.226285477,ok,1.033805141,30,58,32,7629
3.163156652,2.0418006430868165,21.714284896850586,6393,33,9403,Continuous,,,14,93,9403,12,origA12,151,2540,988,93,1,4506.758886,SatDddSclTotalizer,0.778662308,ok,3.941817977,28,49,30,9403
0.002711751,1.1822429906542056,17.33333396911621,2022,25,1024,Continuous,,,15,57,1024,4,origB1,5,759,103,57,1,6.029233,SatDddSclTotalizer,0.003037576,ok,0.005748725,18,3,42,1024
0.050568574000000005,4.342105263157895,11.375,130,25,6850,Continuous,,,16,97,6850,15,origB10,46,825,533,97,1,166.49952,SatDddSclTotalizer,0.110581966,ok,0.161149878,8,32,52,6850
13.875222386,2.9584905660377356,15.399999618530273,3202,25,79072,Continuous,,,17,84,79072,28,origB11,384,2352,873,84,1,15364.368492,SatDddSclTotalizer,1.4253576620000001,ok,15.300579459,25,59,8,79072
0.0022601600000000006,1.5341880341880343,16.214284896850586,970,25,918,Continuous,,,18,92,918,6,origB12,18,718,212,92,1,8.659176,SatDddSclTotalizer,0.006340943,ok,0.008600667,14,14,66,918
0.001707704,1.4183006535947713,14.800000190734863,87,25,347,Continuous,,,19,55,347,3,origB2,2,217,58,55,1,4.337203,SatDddSclTotalizer,0.002375886,ok,0.004082944,5,1,45,347
0.0021436800000000002,1.9248554913294798,16.799999237060547,136,20,629,Continuous,,,20,39,629,7,origB3,13,333,126,39,1,4.631817,SatDddSclTotalizer,0.002194008,ok,0.004336092,5,8,22,629
1.007416569,2.940729483282675,15.949999809265137,2246,25,54084,Continuous,,,21,149,54084,30,origB4,381,1935,794,149,24,6721.636418,SatDddSclTotalizer,5.628136147,ok,6.63555177,20,109,1,54084
0.002020655,1.289617486338798,17.799999237060547,136,25,288,Continuous,,,22,47,288,3,origB5,2,236,47,47,1,4.861318,SatDddSclTotalizer,0.002156213,ok,0.004176119,5,1,37,288
0.0024228610000000005,1.3184713375796178,15.199999809265137,93,25,176,Continuous,,,23,37,176,3,origB6,2,207,44,37,1,4.820375,SatDddSclTotalizer,0.002038169,ok,0.004460413,5,1,35,176
12.515436577,9.03042328042328,15.25,2865,25,68772,Continuous,,,24,358,68772,116,origB7,3606,6827,2816,358,22,42714.901524,SatDddSclTotalizer,28.819658729,ok,41.335094468,24,323,0,68772
0.0016738780000000002,1.2949640287769784,13.399999618530273,72,25,676,Continuous,,,25,48,676,2,origB8,1,180,37,48,1,4.215852,SatDddSclTotalizer,0.002270627,ok,0.003943905,5,0,37,676
0.020397355,3.3959390862944163,13.571428298950195,150,25,5967,Continuous,,,26,73,5967,12,origB9,26,669,400,73,1,41.330995,SatDddSclTotalizer,0.018442566,ok,0.038839275,7,15,47,5967
0.024515838,3.0842105263157893,11.375,130,25,6863,Continuous,,,27,53,6863,11,origB10,28,586,320,53,1,43.734073,SatDddSclTotalizer,0.015995142,ok,0.040510424,8,16,25,6863
12.157396941,2.2427672955974844,15.399999618530273,3202,25,77760,Continuous,,,28,41,77760,24,origB11,274,1783,460,41,1,12434.280625,SatDddSclTotalizer,0.236824874,ok,12.39422112,25,24,0,77760
0.0033936559999999992,1.6004273504273505,16.214284896850586,970,25,918,Continuous,,,29,76,918,8,origB12,23,749,239,76,1,8.07165,SatDddSclTotalizer,0.004355852,ok,0.007748933,14,17,56,918
,,,,,,cont,124,external_timeout,30,,,,trackA1,,,,,,345852,sat_ddd_scl_totalizer,,external_timeout,345.852,,,,
2.5823314559999986,5.975384615384615,19.0,3735,33,11498,Continuous,,,31,95,11498,33,trackA2,879,5826,3361,95,1,61707.322225,SatDddSclTotalizer,57.947660678,ok,60.52999115,25,83,0,11498
0.20089173200000054,6.23087431693989,22.375,2061,33,4508,Continuous,,,32,127,4508,28,trackA3,433,4561,3000,127,1,15191.581541,SatDddSclTotalizer,14.396660288,ok,14.597551136,16,103,11,4508
0.03945085500000001,3.369565217391304,19.214284896850586,1175,33,2813,Continuous,,,33,84,2813,17,trackA4,136,1860,1008,84,1,113.625896,SatDddSclTotalizer,0.068735782,ok,0.108186046,14,54,19,2813
0.05680334899999999,2.9345991561181433,19.25,876,33,3092,Continuous,,,34,69,3092,23,trackA5,133,1391,683,69,1,150.208938,SatDddSclTotalizer,0.086520943,ok,0.143323764,12,55,10,3092
0.020916749999999998,2.9705882352941178,18.625,307,33,2355,Continuous,,,35,95,2355,12,trackA6,40,909,513,95,4,63.392096,SatDddSclTotalizer,0.039057768,ok,0.059973896,8,25,64,2355
0.011375183000000004,3.3476190476190477,12.625,126,33,1673,Continuous,,,36,122,1673,11,trackA7,33,703,408,122,1,43.727997,SatDddSclTotalizer,0.031310199,ok,0.042684714,8,20,97,1673
,,,,,,cont,124,external_timeout,37,,,,trackA8,,,,,,346128,sat_ddd_scl_totalizer,,external_timeout,346.128,,,,
1.7383275520000012,5.855231143552311,20.049999237060547,2616,33,11270,Continuous,,,38,97,11270,18,trackA9,525,4813,2941,97,1,62272.052494,SatDddSclTotalizer,59.259564043,ok,60.997890692,20,83,0,11270
0.5152552970000001,2.851968503937008,18.176469802856445,1632,33,8140,Continuous,,,39,63,8140,14,trackA10,166,1811,859,63,1,1075.258602,SatDddSclTotalizer,0.535907231,ok,1.051161692,17,46,4,8140
28.63013572,11.494658997534922,20.482759475708008,6144,33,,Continuous,,,40,71,0,135,trackA11,2655,13989,7373,71,1,334736.53976,SatDddSclTotalizer,306.106406071,timeout,334.73653976,29,70,0,33153
,,21.714284896850586,6393,33,,Continuous,,,41,,,,trackA12,,,,,,,SatDddSclTotalizer,,oom,,28,,,
0.033820424999999994,1.8161993769470406,17.33333396911621,2022,25,3261,Continuous,,,42,36,3261,5,trackB1,51,1166,374,36,1,37.967973,SatDddSclTotalizer,0.003381276,ok,0.037201062,18,15,9,3261
0.000808626,1.4598930481283423,12.857142448425293,126,25,7103,Continuous,,,43,30,7103,3,trackB10,8,273,60,30,1,2.644877,SatDddSclTotalizer,0.001686147,ok,0.002494258,7,4,13,7103
26.736862590999998,3.8666666666666667,15.399999618530273,3202,25,76413,Continuous,,,44,74,76413,16,trackB11,324,3074,1641,74,1,54985.324796,SatDddSclTotalizer,26.676071946,ok,53.412933734,25,58,0,76413
2.106446454,2.1025641025641026,16.214284896850586,970,25,30207,Continuous,,,45,30,30207,17,trackB12,91,984,290,30,1,2409.250757,SatDddSclTotalizer,0.278702369,ok,2.385148202,14,15,0,30207
0.010154994,2.3398692810457518,14.800000190734863,87,25,10718,Continuous,,,46,35,10718,9,trackB2,31,358,135,35,1,15.152737,SatDddSclTotalizer,0.004124068,ok,0.014278559,5,15,6,10718
0.00427214,3.468208092485549,16.799999237060547,136,20,861,Continuous,,,47,59,861,11,trackB3,47,600,319,59,1,9.623053,SatDddSclTotalizer,0.00485628,ok,0.009127871,5,22,27,861
6.946978387,3.3206686930091185,15.949999809265137,2246,25,65219,Continuous,,,48,58,65219,23,trackB4,219,2185,1055,58,1,9819.327687,SatDddSclTotalizer,2.713505197,ok,9.660482846,20,42,0,65219
0.008397251,2.9562841530054644,17.799999237060547,136,25,7594,Continuous,,,49,71,7594,8,trackB5,38,541,268,71,1,17.766707,SatDddSclTotalizer,0.008686483,ok,0.017083089,5,17,41,7594
0.0024834559999999998,1.8089171974522293,15.199999809265137,93,25,209,Continuous,,,50,43,209,4,trackB6,6,284,107,43,1,5.384004,SatDddSclTotalizer,0.002544614,ok,0.005025874,5,2,34,209
12.665966375,3.5912698412698414,15.25,2865,25,63932,Continuous,,,51,60,63932,18,trackB7,283,2715,1400,60,1,22893.632163,SatDddSclTotalizer,9.426767144,ok,22.092732489,24,44,0,63932
0.0058689960000000005,2.179856115107914,13.399999618530273,72,25,7804,Continuous,,,52,50,7804,6,trackB8,15,303,128,50,1,10.987075,SatDddSclTotalizer,0.004561587,ok,0.010430038,5,10,31,7804
0.003809371,3.4213197969543145,13.571428298950195,150,25,9513,Continuous,,,53,41,9513,12,trackB9,73,674,315,41,1,7.735596,SatDddSclTotalizer,0.003539437,ok,0.007348221,7,26,2,9513
0.003561606,1.5668449197860963,12.857142448425293,126,25,7204,Continuous,,,54,25,7204,5,trackB10,13,293,66,24,1,6.445088,SatDddSclTotalizer,0.002233098,ok,0.005794117,7,7,12,7204
28.489160636,3.119496855345912,15.399999618530273,3202,25,77006,Continuous,,,55,53,77006,14,trackB11,235,2480,1179,53,1,40639.05459,SatDddSclTotalizer,11.298508149,ok,39.787667977,25,37,0,77006
4.949545162,2.138888888888889,16.214284896850586,970,25,31132,Continuous,,,56,31,31132,16,trackB12,91,1001,301,31,1,5651.422446,SatDddSclTotalizer,0.645463944,ok,5.595007348,14,16,0,31132
,,,,,,cont,124,external_timeout,57,,,,stationA1,,,,,,345674,sat_ddd_scl_totalizer,,external_timeout,345.674,,,,
4.008762068999999,9.276923076923078,19.0,3735,33,,Continuous,,,58,96,10728,41,stationA2,1550,9045,5461,96,1,317461.848665,SatDddSclTotalizer,313.453087432,timeout,317.461848665,25,94,0,16638
0.22356271399999983,4.6256830601092895,22.375,2061,33,7763,Continuous,,,59,112,7763,25,stationA3,301,3386,2036,112,1,2158.489929,SatDddSclTotalizer,1.908344906,ok,2.131907017,16,87,12,7763
0.10948988999999998,4.288043478260869,19.214284896850586,1175,33,4607,Continuous,,,60,146,4607,17,stationA4,185,2367,1464,146,2,1034.456421,SatDddSclTotalizer,0.908360669,ok,1.017849692,14,85,48,4607
0.2296152469999999,4.8544303797468356,19.25,876,33,4048,Continuous,,,61,120,4048,36,stationA5,268,2301,1379,120,1,1169.475314,SatDddSclTotalizer,0.921631616,ok,1.151246051,12,85,23,4048
0.0161331,2.2908496732026142,18.625,307,33,2394,Continuous,,,62,82,2394,10,stationA6,33,701,313,82,1,44.327871,SatDddSclTotalizer,0.026590805,ok,0.04272332,8,19,52,2394
0.016439941999999996,3.1142857142857143,12.625,126,33,2246,Continuous,,,63,88,2246,8,stationA7,30,654,370,88,1,48.16268,SatDddSclTotalizer,0.029825803,ok,0.046265178,8,18,59,2246
14.270507179000006,6.5549500454132605,19.88888931274414,4862,33,30810,Continuous,,,64,53,30810,36,stationA8,1012,7217,3784,53,1,113237.529181,SatDddSclTotalizer,96.643560873,ok,110.91406573,27,38,0,30810
2.238564656000001,5.51338199513382,20.049999237060547,2616,33,11500,Continuous,,,65,92,11500,33,stationA9,568,4532,2728,92,1,43715.741347,SatDddSclTotalizer,40.833567233,ok,43.072130928,20,77,1,11500
1.0973434940000004,4.55748031496063,18.176469802856445,1632,33,9294,Continuous,,,66,90,9294,30,stationA10,384,2894,1626,90,1,4415.119775,SatDddSclTotalizer,3.2706056439999998,ok,4.367948353,17,76,1,9294
,,,,,,cont,134,aborted,67,,,,stationA11,,,,,,130858,sat_ddd_scl_totalizer,,aborted,130.858,,,,
,,21.714284896850586,6393,33,,Continuous,,,68,,,,stationA12,,,,,,,SatDddSclTotalizer,,oom,,28,,,
,,,,,,cont,124,external_timeout,69,,,,stationB1,,,,,,345678,sat_ddd_scl_totalizer,,external_timeout,345.678,,,,
0.203645576,3.2483660130718954,14.800000190734863,87,25,11372,Continuous,,,70,52,11372,14,stationB2,53,497,230,52,1,353.937343,SatDddSclTotalizer,0.130352042,ok,0.333997005,5,30,9,11372
0.003495708,3.0751445086705202,16.799999237060547,136,20,674,Continuous,,,71,52,674,12,stationB3,21,532,293,52,1,8.13691,SatDddSclTotalizer,0.004256814,ok,0.00775196,5,12,39,674
4.867991737000011,6.90273556231003,15.949999809265137,2246,25,67793,Continuous,,,72,132,67793,37,stationB4,549,4542,2899,132,1,100132.514269,SatDddSclTotalizer,93.267699223,ok,98.13568776,20,115,1,67793
0.13375087800000002,5.016393442622951,17.799999237060547,136,25,7747,Continuous,,,73,103,7747,19,stationB5,95,918,541,103,1,400.955571,SatDddSclTotalizer,0.256105835,ok,0.389856152,5,33,58,7747
0.002379393,2.1019108280254777,15.199999809265137,93,25,461,Continuous,,,74,53,461,5,stationB6,9,330,145,53,1,5.722337,SatDddSclTotalizer,0.00303804,ok,0.005416698,5,4,48,461
,,15.25,2865,25,,Continuous,,,75,,,,stationB7,,,,,,,SatDddSclTotalizer,,oom,,24,,,
0.008647536,2.7985611510791366,13.399999618530273,72,25,8051,Continuous,,,76,51,8051,7,stationB8,20,389,194,51,1,14.957182,SatDddSclTotalizer,0.005579245,ok,0.014226239,5,15,32,8051
0.035399942000000004,2.5736040609137056,13.571428298950195,150,25,12704,Continuous,,,77,39,12704,8,stationB9,41,507,212,39,1,53.535956,SatDddSclTotalizer,0.014434579,ok,0.049833785,7,19,9,12704
0.014896389,1.9411764705882353,12.857142448425293,126,25,9166,Continuous,,,78,57,9166,5,stationB10,10,363,144,57,1,26.091696,SatDddSclTotalizer,0.009776546,ok,0.024672322,7,7,47,9166
12.109208328999998,4.191194968553459,15.399999618530273,3202,25,73988,Continuous,,,79,45,73988,26,stationB11,357,3332,1661,45,1,42001.060049,SatDddSclTotalizer,28.991675438,ok,41.100883182,25,28,0,73988
13.902110020999999,5.012820512820513,16.214284896850586,970,25,25974,Continuous,,,80,62,25974,28,stationB12,477,2346,1069,62,1,235743.814179,SatDddSclTotalizer,218.29147358,ok,232.193582602,14,47,0,25974
