algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.035725449000000006,9.61544782251438,20.482759475708008,6144,33,43,FiniteSteps123,58,183,43,117,stationA11,8851,11702,8851,43,1,133.974908,MaxSatDddLadderScl,0.097580444,0.133305139,29,120,18,43
0.03655413199999999,12.071543408360128,21.714284896850586,6393,33,45,FiniteSteps123,59,155,45,116,stationA12,9614,15017,9614,45,1,186.305591,MaxSatDddLadderScl,0.1488824,0.185435958,28,108,0,45
0.009585909,3.2320872274143304,17.33333396911621,2022,25,21,FiniteSteps123,60,116,21,14,stationB1,1091,2075,1091,21,1,13.266201,MaxSatDddLadderScl,0.003567798,0.013152955,18,45,48,21
0.0018066019999999998,1.9673202614379084,14.800000190734863,87,25,7,FiniteSteps123,61,43,7,4,stationB2,110,301,110,7,1,2.201613,MaxSatDddLadderScl,0.000375015,0.00218103,5,5,31,7
0.002167904,2.7514450867052025,16.799999237060547,136,20,5,FiniteSteps123,62,61,5,8,stationB3,245,476,245,5,1,3.127402,MaxSatDddLadderScl,0.000850312,0.003017412,5,9,45,5
0.011128800000000001,4.731003039513678,15.949999809265137,2246,25,33,FiniteSteps123,63,117,34,30,stationB4,1883,3113,1883,34,1,18.555112,MaxSatDddLadderScl,0.007205468,0.018333611,20,57,24,34
0.002083431,3.890710382513661,17.799999237060547,136,25,6,FiniteSteps123,64,53,6,14,stationB5,395,712,395,6,1,2.835959,MaxSatDddLadderScl,0.000724538,0.002807322,5,18,29,6
0.0015233129999999999,2.0764331210191083,15.199999809265137,93,25,5,FiniteSteps123,65,53,5,5,stationB6,141,326,141,5,1,1.764866,MaxSatDddLadderScl,0.000205426,0.00172815,5,4,42,5
0.010807579,4.560846560846561,15.25,2865,25,43,FiniteSteps123,66,114,43,18,stationB7,2022,3448,2022,43,1,21.081522,MaxSatDddLadderScl,0.01007722,0.020884128,24,52,17,43
0.001349794,2.460431654676259,13.399999618530273,72,25,10,FiniteSteps123,67,47,10,7,stationB8,161,342,161,10,1,1.546588,MaxSatDddLadderScl,0.000177615,0.001526732,5,7,30,10
0.0017877070000000001,2.583756345177665,13.571428298950195,150,25,11,FiniteSteps123,68,46,11,9,stationB9,219,509,219,11,1,2.168604,MaxSatDddLadderScl,0.000354879,0.002141993,7,16,19,11
0.001218033,1.6844919786096257,12.857142448425293,126,25,11,FiniteSteps123,69,51,11,5,stationB10,104,315,104,11,1,1.370941,MaxSatDddLadderScl,0.000120729,0.001338077,7,5,33,11
0.015503179000000002,4.830188679245283,15.399999618530273,3202,25,47,FiniteSteps123,70,142,47,23,stationB11,2290,3840,2290,47,1,32.211875,MaxSatDddLadderScl,0.016477521,0.0319801,25,64,29,47
0.005788882,3.5534188034188032,16.214284896850586,970,25,20,FiniteSteps123,71,85,20,18,stationB12,796,1663,796,20,1,8.697694,MaxSatDddLadderScl,0.002844194,0.008632366,14,42,23,20
