algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0019467970000000005,1.2949640287769784,13.399999618530273,72,25,676,Continuous,,,25,48,676,2,origB8,1,180,37,48,1,5.090296,SatDddSclTotalizer,0.002805654,ok,0.004751842,5,0,37,676
0.025484548000000003,3.314720812182741,13.571428298950195,150,25,5969,Continuous,,,26,91,5969,10,origB9,34,653,366,91,1,64.426518,SatDddSclTotalizer,0.036166461,ok,0.061650502,7,19,69,5969
0.024197667,3.3263157894736843,11.375,130,25,6863,Continuous,,,27,55,6863,11,origB10,37,632,350,55,1,44.377546,SatDddSclTotalizer,0.017270663,ok,0.041467753,8,22,20,6863
18.340774823,3.271698113207547,15.399999618530273,3202,25,77542,Continuous,,,28,56,77542,40,origB11,543,2601,859,56,1,23754.617945,SatDddSclTotalizer,5.164765555,ok,23.505539623,25,41,0,77542
0.0032710119999999994,1.5341880341880343,16.214284896850586,970,25,918,Continuous,,,29,92,918,6,origB12,18,718,212,92,1,8.702578,SatDddSclTotalizer,0.00511184,ok,0.008382322,14,14,66,918
8.419288547000008,6.871279163314561,20.931034088134766,5915,33,21254,Continuous,,,30,131,21254,31,trackA1,1046,8541,5431,131,1,371611.330346,SatDddSclTotalizer,356.977133698,ok,365.39642018,29,116,0,21254
0.23189205300000001,2.0220472440944883,18.176469802856445,1632,33,5835,Continuous,,,31,47,5835,7,trackA10,80,1284,442,47,1,279.231509,SatDddSclTotalizer,0.044417974,ok,0.276309306,17,19,15,5835
,,20.482759475708008,6144,33,,Continuous,,,32,,,,trackA11,,,,,,,SatDddSclTotalizer,,oom,,29,,,
,,21.714284896850586,6393,33,,Continuous,,,33,,,,trackA12,,,,,,,SatDddSclTotalizer,,oom,,28,,,
1.4425765519999985,4.576410256410257,19.0,3735,33,7912,Continuous,,,34,61,7912,22,trackA2,492,4462,2464,61,1,33032.402006,SatDddSclTotalizer,31.01976415,ok,32.462339919,25,48,0,7912
0.265876071000001,6.920765027322404,22.375,2061,33,4999,Continuous,,,35,137,4999,29,trackA3,563,5066,3342,137,1,53247.414449,SatDddSclTotalizer,51.851626269,ok,52.117501649,16,113,11,4999
0.051352482000000005,3.5543478260869565,19.214284896850586,1175,33,3111,Continuous,,,36,123,3111,15,trackA4,122,1962,1148,123,1,207.641498,SatDddSclTotalizer,0.149449128,ok,0.200800957,14,55,58,3111
0.08105449800000003,3.411392405063291,19.25,876,33,3092,Continuous,,,37,109,3092,28,trackA5,144,1617,847,109,1,423.092051,SatDddSclTotalizer,0.33144963,ok,0.412503362,12,69,30,3092
0.006108392,2.6372549019607843,18.625,307,33,1862,Continuous,,,38,64,1862,12,trackA6,39,807,397,64,1,13.373643,SatDddSclTotalizer,0.006638743,ok,0.012746573,8,26,30,1862
0.004333581999999999,3.242857142857143,12.625,126,33,1393,Continuous,,,39,64,1393,12,trackA7,38,681,382,64,1,10.80807,SatDddSclTotalizer,0.006030798,ok,0.010363888,8,22,31,1393
